artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week1,63.0
LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week2,61.0
LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week3,68.0
LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week4,73.0
LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week5,91.0
LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week1,96.0
LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week2,84.0
LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week3,88.0
LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week4,96.0
LL Cool J,Imagine That,240,Rap,2000-08-12,2000-08-19,week1,99.0
LL Cool J,Imagine That,240,Rap,2000-08-12,2000-08-19,week2,98.0
"Larrieux, Amel",Get Up,242,R&B,2000-03-04,2000-03-11,week1,100.0
"Larrieux, Amel",Get Up,242,R&B,2000-03-04,2000-03-11,week2,97.0
"Larrieux, Amel",Get Up,242,R&B,2000-03-04,2000-03-11,week3,97.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week1,80.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week10,42.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week11,40.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week12,40.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week13,50.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week14,66.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week15,81.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week16,93.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week17,94.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week18,99.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week19,99.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week2,73.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week20,100.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week3,61.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week4,61.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week5,48.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week6,48.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week7,48.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week8,48.0
"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week9,44.0
"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week1,96.0
"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week2,89.0
"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week3,92.0
"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week4,96.0
"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week5,96.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week1,84.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week2,83.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week3,83.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week4,76.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week5,86.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week6,86.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week7,88.0
"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week8,97.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week1,48.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week10,27.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week11,27.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week12,36.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week13,40.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week14,53.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week15,61.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week16,69.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week17,80.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week18,90.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week19,99.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week2,35.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week22,100.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week3,24.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week4,24.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week5,20.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week6,20.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week7,20.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week8,20.0
Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week9,22.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week1,99.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week10,87.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week11,95.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week2,89.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week3,92.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week4,84.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week5,84.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week6,72.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week7,81.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week8,81.0
Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week9,86.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week1,79.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week10,96.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week11,96.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week2,75.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week3,77.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week4,86.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week5,86.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week6,89.0
Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week9,96.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week1,80.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week10,97.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week2,72.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week3,67.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week4,60.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week5,65.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week6,73.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week7,81.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week8,86.0
Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week9,90.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week1,100.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week2,99.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week3,97.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week4,97.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week5,100.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week6,95.0
Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week7,99.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week1,83.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week10,59.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week11,67.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week12,84.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week13,95.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week2,89.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week3,57.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week4,40.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week5,34.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week6,21.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week7,33.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week8,46.0
Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week9,45.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week1,94.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week10,97.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week11,96.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week2,88.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week3,85.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week4,78.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week5,78.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week6,73.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week7,84.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week8,86.0
Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week9,90.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week1,91.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week10,88.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week11,89.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week12,93.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week13,91.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week14,91.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week15,89.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week16,90.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week17,93.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week18,100.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week2,91.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week3,90.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week4,95.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week5,95.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week6,99.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week7,96.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week8,96.0
Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week9,92.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week1,77.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week10,78.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week11,80.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week12,86.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week13,86.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week14,91.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week15,93.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week16,96.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week17,100.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week2,73.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week3,72.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week4,66.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week5,65.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week6,65.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week7,67.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week8,73.0
Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week9,74.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week1,81.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week10,27.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week11,26.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week12,24.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week13,27.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week14,32.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week15,33.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week16,35.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week17,35.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week18,40.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week19,43.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week2,54.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week20,50.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week3,44.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week30,45.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week31,45.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week32,45.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week33,23.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week34,17.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week35,14.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week36,17.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week37,18.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week38,18.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week39,3.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week4,39.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week40,1.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week41,1.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week42,2.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week43,3.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week44,4.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week45,4.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week46,5.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week47,6.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week48,8.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week49,9.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week5,38.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week50,10.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week51,12.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week52,15.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week53,20.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week54,22.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week55,22.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week56,25.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week57,26.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week58,31.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week59,32.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week6,33.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week60,37.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week61,42.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week62,42.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week63,45.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week64,50.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week7,29.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week8,29.0
Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week9,32.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week1,89.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week10,39.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week11,43.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week12,41.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week13,43.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week14,45.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week15,50.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week16,58.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week17,67.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week18,78.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week19,85.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week2,80.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week20,91.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week3,80.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week4,80.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week5,65.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week6,47.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week7,44.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week8,42.0
Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week9,39.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week1,78.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week10,34.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week11,30.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week12,30.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week13,35.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week14,36.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week15,37.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week16,43.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week17,54.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week18,60.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week19,61.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week2,72.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week20,69.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week3,66.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week4,64.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week5,56.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week6,50.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week7,47.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week8,39.0
Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week9,37.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week1,79.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week10,79.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week11,96.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week14,64.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week15,74.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week16,73.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week17,79.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week18,82.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week19,96.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week2,79.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week3,66.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week4,54.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week5,54.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week6,54.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week7,54.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week8,51.0
"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week9,61.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week1,98.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week10,71.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week11,71.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week12,72.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week13,85.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week14,91.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week2,93.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week3,93.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week4,93.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week5,88.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week6,88.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week7,82.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week8,81.0
"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week9,73.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week1,86.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week2,73.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week3,80.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week4,84.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week5,91.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week6,97.0
Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week7,97.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week1,80.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week10,40.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week11,36.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week12,43.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week13,46.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week14,54.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week15,72.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week16,84.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week17,84.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week18,86.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week19,92.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week2,75.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week3,63.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week4,59.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week5,55.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week6,49.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week7,42.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week8,42.0
Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week9,40.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week1,89.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week10,25.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week11,22.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week12,21.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week13,24.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week14,24.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week15,24.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week16,27.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week17,25.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week18,34.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week19,32.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week2,83.0
Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week20,35.0
