,year,artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
8790,2000,"Martin, Ricky",Private Emotion,242,Latin,2000-03-11,2000-03-18,week28,
8791,2000,Nine Days,If I Am,258,Rock,2000-12-02,2000-12-02,week28,
8792,2000,"Blige, Mary J.",Give Me You,300,Rock,2000-04-15,2000-05-13,week28,
8793,2000,Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week28,
8794,2000,Third Eye Blind,Deep Inside Of You,250,Rock,2000-09-02,2000-10-07,week28,
8795,2000,"Brooks, Garth",Do What You Gotta Do,176,Country,2000-02-19,2000-03-18,week28,
8796,2000,"Offspring, The",Original Prankster,222,Rock,2000-11-25,2000-12-09,week28,
8797,2000,"Anthony, Marc",My Baby You,239,Latin,2000-09-16,2000-10-07,week28,
8798,2000,"Houston, Whitney","Same Script, Different Cast",285,Rock,2000-06-17,2000-07-15,week28,
8799,2000,D'Angelo,Left & Right,275,R&B,1999-12-11,2000-01-01,week28,
8800,2000,"Kravitz, Lenny",I Belong To You,257,Rock,2000-03-25,2000-04-08,week28,
8801,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week28,
8802,2000,Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week28,
8803,2000,"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week28,
8804,2000,Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week28,
8805,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),262,Rap,2000-02-26,2000-03-11,week28,
8806,2000,"Wallflowers, The",Sleepwalker,209,Rock,2000-10-28,2000-10-28,week28,
8807,2000,Drama,"Left, Right, Left",217,Rap,2000-02-12,2000-03-18,week28,
8808,2000,Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week28,
8809,2000,Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week28,
8810,2000,Ying Yang Twins,Whistle While You Twurk,259,Rap,2000-03-18,2000-04-29,week28,
8811,2000,"Walker, Clay","Live, Laugh, Love",246,Country,1999-12-04,2000-01-22,week28,
8812,2000,Metallica,No Leaf Clover (Live),343,Rock,2000-02-12,2000-03-11,week28,
8813,2000,Yankee Grey,Another Nine Minutes,190,Country,2000-04-29,2000-05-20,week28,
8814,2000,"Bega, Lou",Tricky Tricky ,203,Rock,2000-01-29,2000-02-05,week28,
8815,2000,Big Punisher,It's So Hard,205,Rap,2000-04-22,2000-05-06,week28,
8816,2000,"Worley, Darryl",When You Need My Love,215,Country,2000-06-17,2000-09-02,week28,
8817,2000,Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week28,
8818,2000,"Clark, Terri",A Little Gasoline,187,Country,2000-12-16,2000-12-16,week28,
8819,2000,"Brock, Chad",A Country Boy Can Survive,234,Country,2000-01-01,2000-01-08,week28,
8820,2000,"Cagle, Chris",My Love Goes On And On,182,Country,2000-10-21,2000-12-02,week28,
8821,2000,"Byrd, Tracy",Put Your Hand In Mine,270,Country,2000-01-29,2000-02-12,week28,
8822,2000,Metallica,I Disappear,266,Rock,2000-05-13,2000-06-17,week28,
8823,2000,Jay-Z,Hey Papi,220,Rap,2000-08-12,2000-10-07,week28,
8824,2000,Fatboy Slim,The Rockafeller Skank,240,Electronica,1999-11-13,2000-01-22,week28,
8825,2000,"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week28,
8826,2000,"McKnight, Brian",Stay Or Let It Go,272,Rock,2000-02-26,2000-03-25,week28,
8827,2000,"Allan, Gary",Smoke Rings In The Dark,258,Country,2000-01-22,2000-02-05,week28,
8828,2000,Ginuwine,The Best Man I Can Be,246,Rock,2000-01-08,2000-03-04,week28,
8829,2000,Before Dark,Monica,244,Rock,2000-05-20,2000-06-17,week28,
8830,2000,"Estefan, Gloria",No Me Dejes De Querer,205,Rock,2000-06-10,2000-06-10,week28,
8831,2000,Stone Temple Pilots,Sour Girl,256,Rock,2000-07-08,2000-07-29,week28,
8832,2000,Montgomery Gentry,Daddy Won't Sell The Farm,258,Country,2000-03-04,2000-03-25,week28,
8833,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,225,Country,2000-09-23,2000-11-11,week28,
8834,2000,Clark Family Experience,Meanwhile Back At The Ranch,176,Country,2000-11-18,2000-12-16,week28,
8835,2000,"Thomas, Carl",Summer Rain,297,Rock,2000-09-23,2000-10-14,week28,
8836,2000,"Yearwood, Trisha",Real Live Woman,235,Country,2000-04-01,2000-04-29,week28,
8837,2000,Trick Daddy,Shut Up,257,Rap,2000-05-20,2000-06-17,week28,
8838,2000,"Moore, Chante",Straight Up,220,Rock,2000-10-28,2000-12-02,week28,
8839,2000,Cam'ron,What Means The World To You,278,Rap,2000-10-14,2000-11-18,week28,
8840,2000,Juvenile,U Understand,231,Rap,2000-02-05,2000-02-12,week28,
8841,2000,"Hollister, Dave",Can't Stay,377,Rock,2000-03-25,2000-03-25,week28,
8842,2000,Tamia,Can't Go For That,218,Rock,2000-09-16,2000-09-30,week28,
8843,2000,LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week28,
8844,2000,"Paisley, Brad",Me Neither,199,Country,2000-05-13,2000-05-20,week28,
8845,2000,"Carter, Torrey",Take That,223,Rock,2000-06-24,2000-07-08,week28,
8846,2000,2Ge+her,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),195,R&B,2000-09-02,2000-09-09,week28,
8847,2000,Madison Avenue,Don't Call Me Baby,224,Electronica,2000-07-08,2000-09-16,week28,
8848,2000,Eve,Got It All,228,Rap,2000-07-15,2000-07-22,week28,
8849,2000,Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week28,
8850,2000,"Spencer, Tracie",Still In My Heart,251,Rock,2000-03-04,2000-03-11,week28,
8851,2000,Nu Flavor,3 Little Words,234,R&B,2000-06-03,2000-06-17,week28,
8852,2000,Tamar,If You Don't Wanna Love Me,242,Rock,2000-03-25,2000-04-15,week28,
8853,2000,"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week28,
8854,2000,"Hart, Beth",L.A. Song,227,Country,1999-11-27,2000-01-15,week28,
8855,2000,"Diffie, Joe",The Quittin' Kind,203,Country,2000-01-01,2000-01-22,week28,
8856,2000,Funkmaster Flex,Do You,254,Rap,2000-11-11,2000-12-02,week28,
8857,2000,"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week28,
8858,2000,En Vogue,Riddle,310,Rock,2000-06-17,2000-06-17,week28,
8859,2000,"Herndon, Ty",No Mercy,283,Country,2000-03-18,2000-05-06,week28,
8860,2000,Anastacia,I'm Outta Love,241,Pop,2000-04-01,2000-04-01,week28,
8861,2000,Trina,Pull Over,178,Rap,2000-09-09,2000-09-16,week28,
8862,2000,Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week28,
8863,2000,A*Teens,Dancing Queen,224,Pop,2000-07-08,2000-07-29,week28,
8864,2000,"Sheist, Shade",Where I Wanna Be,256,Rap,2000-11-11,2000-11-18,week28,
8865,2000,De La Soul,All Good?,302,Rap,2000-12-23,2000-12-23,week28,
8866,2000,"Larrieux, Amel",Get Up,242,R&B,2000-03-04,2000-03-11,week28,
8867,2000,"Braxton, Toni",Spanish Guitar,264,Rock,2000-12-02,2000-12-02,week28,
8868,2000,Tuesday,I Know,246,Rock,2000-12-30,2000-12-30,week28,
8869,2000,LL Cool J,Imagine That,240,Rap,2000-08-12,2000-08-19,week28,
8870,2000,Master P,Souljas,213,Rap,2000-11-18,2000-11-18,week28,
8871,2000,Ghostface Killah,Cherchez LaGhost,184,R&B,2000-08-05,2000-08-05,week28,
8872,2000,"Smith, Will",Freakin' It,238,Rap,2000-02-12,2000-02-12,week28,
8873,2000,Zombie Nation,Kernkraft 400,210,Rock,2000-09-02,2000-09-02,week28,
8874,2000,"Eastsidaz, The",Got Beef,238,Rap,2000-07-01,2000-07-01,week28,
8875,2000,Fragma,Toca's Miracle,202,R&B,2000-10-28,2000-10-28,week28,
8876,2000,Destiny's Child,Independent Women Part I,218,Rock,2000-09-23,2000-11-18,week29,
8877,2000,Santana,"Maria, Maria",258,Rock,2000-02-12,2000-04-08,week29,
8878,2000,Savage Garden,I Knew I Loved You,247,Rock,1999-10-23,2000-01-29,week29,30.0
8879,2000,Madonna,Music,225,Rock,2000-08-12,2000-09-16,week29,
8880,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),218,Rock,2000-08-05,2000-10-14,week29,
8881,2000,Janet,Doesn't Really Matter,257,Rock,2000-06-17,2000-08-26,week29,
8882,2000,Destiny's Child,Say My Name,271,Rock,1999-12-25,2000-03-18,week29,34.0
8883,2000,"Iglesias, Enrique",Be With You,216,Latin,2000-04-01,2000-06-24,week29,
8884,2000,Sisqo,Incomplete,232,Rock,2000-06-24,2000-08-12,week29,
8885,2000,Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week29,
8886,2000,N'Sync,It's Gonna Be Me,190,Rock,2000-05-06,2000-07-29,week29,
8887,2000,"Aguilera, Christina",What A Girl Wants,198,Rock,1999-11-27,2000-01-15,week29,
8888,2000,Vertical Horizon,Everything You Want,241,Rock,2000-01-22,2000-07-15,week29,4.0
8889,2000,Creed,With Arms Wide Open,232,Rock,2000-05-13,2000-11-11,week29,2.0
8890,2000,Aaliyah,Try Again,243,Rock,2000-03-18,2000-06-17,week29,22.0
8891,2000,matchbox twenty,Bent,252,Rock,2000-04-29,2000-07-22,week29,20.0
8892,2000,"Carey, Mariah",Thank God I Found You,254,Rock,1999-12-11,2000-02-19,week29,
8893,2000,"Hill, Faith",Breathe,244,Rap,1999-11-06,2000-04-22,week29,2.0
8894,2000,Mya,Case Of The Ex (Whatcha Gonna Do),230,Rock,2000-08-19,2000-12-02,week29,23.0
8895,2000,Dream,He Loves U Not,223,Rock,2000-09-30,2000-12-30,week29,
8896,2000,"Braxton, Toni",He Wasn't Man Enough,261,Rock,2000-03-18,2000-05-06,week29,17.0
8897,2000,"Anthony, Marc",You Sang To Me,230,Latin,2000-02-26,2000-06-03,week29,35.0
8898,2000,98¡,Give Me Just One Night (Una Noche),204,Rock,2000-08-19,2000-09-30,week29,
8899,2000,Destiny's Child,Jumpin' Jumpin',228,Rock,2000-05-13,2000-08-19,week29,24.0
8900,2000,3 Doors Down,Kryptonite,233,Rock,2000-04-08,2000-11-11,week29,4.0
8901,2000,Sisqo,Thong Song,245,Rock,2000-01-29,2000-05-20,week29,
8902,2000,"Aguilera, Christina",I Turn To You,240,Rock,2000-04-15,2000-07-01,week29,
8903,2000,"Houston, Whitney",My Love Is Your Love,256,Rock,1999-09-04,2000-01-08,week29,
8904,2000,Joe,I Wanna Know,297,Rock,2000-01-01,2000-07-01,week29,4.0
8905,2000,"Jordan, Montell",Get It On.. Tonite,274,Rap,1999-10-23,2000-02-12,week29,18.0
8906,2000,N'Sync,Bye Bye Bye,195,Rock,2000-01-29,2000-04-15,week29,
8907,2000,Eminem,The Real Slim Shady,282,Rap,2000-05-06,2000-06-24,week29,
8908,2000,Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week29,
8909,2000,"Mumba, Samantha",Gotta Tell You,199,Rock,2000-09-09,2000-12-09,week29,
8910,2000,Blaque,Bring It All To Me,226,Pop,1999-10-23,2000-01-22,week29,42.0
8911,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,231,Rap,1999-11-27,2000-01-08,week29,
8912,2000,"Gray, Macy",I Try,232,Rock,2000-02-19,2000-05-20,week29,
8913,2000,N'Sync,This I Promise You,263,Rock,2000-09-30,2000-12-02,week29,
8914,2000,Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week29,
8915,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,234,Rock,2000-01-01,2000-03-18,week29,
8916,2000,Nine Days,Absolutely (Story Of A Girl),189,Rock,2000-05-06,2000-07-22,week29,
8917,2000,"Dion, Celine",That's The Way It Is,243,Rock,1999-11-13,2000-03-04,week29,
8918,2000,Blink-182,All The Small Things,172,Rock,1999-12-04,2000-02-19,week29,
8919,2000,Eiffel 65,Blue (Da Ba Dee),209,Electronica,1999-12-11,2000-01-29,week29,
8920,2000,"Badu, Erkyah",Bag Lady,303,Rock,2000-08-19,2000-10-07,week29,
8921,2000,Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week29,39.0
8922,2000,Creed,Higher,316,Rock,1999-09-11,2000-07-22,week29,43.0
8923,2000,Nelly,(Hot S**t) Country Grammar,257,Rap,2000-04-29,2000-09-16,week29,19.0
8924,2000,Next,Wifey,243,Rock,2000-05-27,2000-09-09,week29,
8925,2000,Kenny G,Auld Lang Syne (The Millenium Mix),470,Jazz,1999-12-25,2000-01-08,week29,
8926,2000,Sonique,It Feels So Good,228,Rock,2000-01-22,2000-04-22,week29,
8927,2000,"Spears, Britney",Oops!.. I Did It Again,210,Rock,2000-04-22,2000-06-10,week29,
8928,2000,"Backstreet Boys, The",Shape Of My Heart,229,Rock,2000-10-14,2000-12-02,week29,
8929,2000,Everclear,Wonderful,270,Rock,2000-07-08,2000-09-30,week29,
8930,2000,Ja Rule,Between Me And You,245,Rap,2000-09-16,2000-11-18,week29,
8931,2000,"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week29,
8932,2000,Smash Mouth,Then The Morning Comes,184,Rock,1999-10-30,2000-01-29,week29,
8933,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),230,Rap,2000-10-28,2000-12-30,week29,
8934,2000,Jagged Edge,Let's Get Married,263,Rock,2000-05-06,2000-07-29,week29,
8935,2000,Filter,Take A Picture,263,Rock,1999-11-27,2000-02-05,week29,
8936,2000,"Martin, Ricky",She Bangs,242,Latin,2000-10-07,2000-12-02,week29,
8937,2000,Mystikal,Shake Ya Ass,286,Rap,2000-08-12,2000-10-28,week29,
8938,2000,BBMak,Back Here,215,Rock,2000-04-29,2000-07-29,week29,42.0
8939,2000,"Spears, Britney",From The Bottom Of My Broken Heart,270,Rock,2000-01-29,2000-02-26,week29,
8940,2000,Third Eye Blind,Never Let You Go,237,Rock,2000-01-22,2000-04-01,week29,
8941,2000,Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week29,
8942,2000,Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week29,
8943,2000,Barenaked Ladies,Pinch Me,226,Rock,2000-09-09,2000-11-25,week29,
8944,2000,Jagged Edge,He Can't Love U,210,Rock,1999-12-11,2000-01-08,week29,
8945,2000,504 Boyz,Wobble Wobble,215,Rap,2000-04-15,2000-05-06,week29,
8946,2000,Sting,Desert Rose,232,Rock,2000-05-13,2000-08-26,week29,
8947,2000,Jay-Z,Big Pimpin',235,Rap,2000-04-22,2000-07-08,week29,
8948,2000,Kid Rock,Only God Knows Why,327,Rock,2000-02-19,2000-04-15,week29,
8949,2000,Foo Fighters,Learn To Fly,235,Rock,1999-10-16,2000-01-22,week29,
8950,2000,"Dixie Chicks, The",Goodbye Earl,259,Country,2000-03-18,2000-05-06,week29,
8951,2000,Guy,Dancin',248,R&B,1999-12-18,2000-01-01,week29,
8952,2000,Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week29,
8953,2000,Westlife,Swear It Again,247,Rock,2000-04-01,2000-07-01,week29,
8954,2000,Train,Meet Virginia,235,Rock,1999-10-09,2000-01-22,week29,
8955,2000,"Thomas, Carl",I Wish,230,Rock,2000-03-25,2000-05-13,week29,
8956,2000,Hanson,This Time Around,254,Country,2000-04-22,2000-05-06,week29,
8957,2000,"Simpson, Jessica",I Think I'm In Love With You,212,Pop,2000-07-01,2000-08-12,week29,
8958,2000,Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week29,
8959,2000,Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week29,
8960,2000,M2M,Don't Say You Love Me,221,Pop,1999-11-20,2000-01-08,week29,
8961,2000,SoulDecision,Faded,205,Rock,2000-07-08,2000-09-09,week29,
8962,2000,"Brock, Chad",Yes!,202,Country,2000-04-08,2000-07-01,week29,
8963,2000,"Martin, Ricky",Shake Your Bon-Bon,188,Latin,1999-11-20,2000-02-12,week29,
8964,2000,Vertical Horizon,You're A God,225,Rock,2000-08-26,2000-11-04,week29,
8965,2000,Avant,Separated,253,Rock,2000-04-29,2000-05-20,week29,
8966,2000,"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week29,
8967,2000,IMx,Stay The Night,217,Rap,1999-10-09,2000-01-08,week29,
8968,2000,Dr. Dre,The Next Episode,158,Rap,2000-05-27,2000-07-29,week29,
8969,2000,"Spears, Britney",Lucky,203,Rock,2000-08-12,2000-09-09,week29,
8970,2000,Savage Garden,Crash And Burn,281,Rock,2000-04-08,2000-05-27,week29,
8971,2000,Kandi,Don't Think I'm Not,230,Rock,2000-08-05,2000-10-07,week29,
8972,2000,Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week29,
8973,2000,Goo Goo Dolls,Broadway,234,Rock,2000-04-22,2000-07-01,week29,
8974,2000,"Moore, Mandy",I Wanna Be With You,252,Pop,2000-06-17,2000-08-12,week29,
8975,2000,Dr. Dre,Forgot About Dre,222,Rap,2000-01-22,2000-03-25,week29,
8976,2000,D'Angelo,Untitled (How Does It Feel),430,R&B,2000-01-22,2000-02-19,week29,
8977,2000,"Messina, Jo Dee",That's The Way,197,Country,2000-06-24,2000-08-26,week29,
8978,2000,Avant,My First Love,268,Rock,2000-11-04,2000-12-16,week29,
8979,2000,Son By Four,A Puro Dolor (Purest Of Pain),210,Latin,2000-04-08,2000-08-19,week29,
8980,2000,Da Brat,What'Chu Like,237,Rap,2000-06-03,2000-08-12,week29,
8981,2000,DMX,Party Up (Up In Here),225,Rap,2000-02-26,2000-04-22,week29,
8982,2000,"Dixie Chicks, The",Cowboy Take Me Away,291,Country,1999-11-27,2000-01-29,week29,
8983,2000,"McGraw, Tim",My Next Thirty Years,217,Country,2000-10-21,2000-12-16,week29,
8984,2000,"Tritt, Travis",Best Of Intentions,255,Country,2000-08-19,2000-12-02,week29,
8985,2000,Alice Deejay,Better Off Alone,410,Electronica,2000-04-08,2000-06-03,week29,
8986,2000,Hoku,Another Dumb Blonde,227,Pop,2000-02-19,2000-04-08,week29,
8987,2000,"Houston, Whitney",I Learned From The Best,258,Rock,2000-02-19,2000-03-25,week29,
8988,2000,Counting Crows,Hanginaround,247,Rock,1999-11-06,2000-01-29,week29,
8989,2000,Mary Mary,Shackles (Praise You),192,Rock,2000-03-25,2000-05-13,week29,
8990,2000,"Carey, Mariah",Crybaby,319,Rock,2000-06-24,2000-06-24,week29,
8991,2000,"McGraw, Tim",My Best Friend,273,Country,1999-11-27,2000-01-29,week29,
8992,2000,Sugar Ray,Falls Apart,255,Rock,2000-01-15,2000-02-19,week29,
8993,2000,Madonna,American Pie,270,Rock,2000-02-19,2000-03-04,week29,
8994,2000,"Jones, Donell",Where I Wanna Be,382,Rock,2000-04-22,2000-07-08,week29,
8995,2000,"Paisley, Brad",We Danced,225,Country,2000-10-14,2000-12-16,week29,
8996,2000,Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week29,
8997,2000,"Backstreet Boys, The",The One,226,Rock,2000-05-27,2000-07-01,week29,
8998,2000,"Keith, Toby",How Do You Like Me Now?!,209,Country,2000-01-29,2000-04-08,week29,
8999,2000,"Strait, George",The Best Day,204,Country,2000-01-29,2000-04-22,week29,
9000,2000,"Dixie Chicks, The",Without You,212,Country,2000-10-07,2000-12-23,week29,
9001,2000,Musiq,Just Friends (Sunny),242,Rap,2000-10-14,2000-12-30,week29,
9002,2000,"McEntire, Reba",What Do You Say,206,Country,1999-10-30,2000-01-29,week29,
9003,2000,"Braxton, Toni",Just Be A Man About It,250,Rock,2000-07-29,2000-09-02,week29,
9004,2000,"Iglesias, Enrique",Rhythm Divine,455,Latin,1999-12-04,2000-01-22,week29,
9005,2000,"Fabian, Lara",I Will Love Again,223,Pop,2000-06-10,2000-08-12,week29,
9006,2000,Bon Jovi,It's My Life,224,Rock,2000-08-12,2000-09-30,week29,
9007,2000,"Evans, Sara",Born To Fly,336,Country,2000-10-21,2000-12-30,week29,
9008,2000,"Chesney, Kenny",I Lost It,234,Country,2000-10-21,2000-12-23,week29,
9009,2000,J-Shin,One Night Stand,274,R&B,1999-12-25,2000-02-26,week29,
9010,2000,Eve,Love Is Blind,231,Rap,2000-01-08,2000-02-19,week29,
9011,2000,Aaliyah,I Don't Wanna,255,Rock,2000-01-29,2000-03-04,week29,
9012,2000,"Montgomery, John Michael",The Little Girl,232,Country,2000-09-09,2000-10-28,week29,
9013,2000,"Carter, Aaron",Aaron's Party (Come Get It),203,R&B,2000-08-26,2000-09-16,week29,
9014,2000,"Vassar, Phil",Just Another Day In Paradise,234,Country,2000-09-30,2000-12-02,week29,
9015,2000,Ice Cube,You Can Do It,260,Rap,1999-12-04,2000-01-15,week29,
9016,2000,"Wills, Mark",Back At One,240,Country,2000-01-15,2000-02-26,week29,
9017,2000,Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week29,
9018,2000,"Jackson, Alan",It Must Be Love,173,Country,2000-06-24,2000-09-02,week29,
9019,2000,"Griggs, Andy",She's More,199,Country,2000-03-11,2000-06-10,week29,
9020,2000,No Doubt,Simple Kind Of Life,251,Rock,2000-07-01,2000-07-22,week29,
9021,2000,"Jean, Wyclef",911,240,Rap,2000-10-07,2000-11-25,week29,
9022,2000,Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week29,
9023,2000,Vitamin C,Graduation (Friends Forever),263,Rock,2000-04-15,2000-06-10,week29,
9024,2000,"Gilman, Billy",One Voice,247,Country,2000-06-17,2000-09-02,week29,
9025,2000,Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week29,
9026,2000,"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week29,
9027,2000,"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week29,
9028,2000,"Strait, George",Go On,228,Country,2000-08-26,2000-10-28,week29,
9029,2000,Sisqo,Got To Get It,232,Rock,1999-11-20,2000-01-22,week29,
9030,2000,Baha Men,Who Let The Dogs Out,197,R&B,2000-07-22,2000-10-21,week29,
9031,2000,"Walker, Clay",The Chain Of Love,303,Country,2000-04-15,2000-06-10,week29,
9032,2000,"McBride, Martina",Love's The Only House,313,Country,2000-02-05,2000-04-15,week29,
9033,2000,Amber,Sexual (Li Da Di),278,Rock,1999-07-17,2000-02-12,week29,49.0
9034,2000,"Tippin, Aaron",Kiss This,173,Country,2000-08-26,2000-10-21,week29,
9035,2000,SheDaisy,I Will.. But,220,Country,2000-07-15,2000-09-16,week29,
9036,2000,"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week29,
9037,2000,Black Rob,Whoa!,244,Rap,2000-03-04,2000-04-15,week29,
9038,2000,"Jackson, Alan",Pop A Top,184,Country,1999-11-13,2000-01-22,week29,
9039,2000,"Black, Clint",Been There,328,Country,2000-02-19,2000-04-15,week29,
9040,2000,Common,The Light,235,Rap,2000-08-05,2000-09-09,week29,
9041,2000,"Vassar, Phil",Carlene,247,Country,2000-03-04,2000-04-22,week29,
9042,2000,"Jackson, Alan",www.memory,156,Country,2000-11-04,2000-12-23,week29,
9043,2000,Vitamin C,The Itch,210,Rock,2000-12-02,2000-12-16,week29,
9044,2000,"Eastsidaz, The",G'D Up,267,Rap,2000-01-08,2000-02-12,week29,
9045,2000,Ideal,Whatever,228,R&B,2000-06-10,2000-08-19,week29,
9046,2000,"Thomas, Carl",Emotional,271,Rock,2000-11-25,2000-12-30,week29,
9047,2000,Ginuwine,None Of Ur Friends Business,252,Rock,1999-12-11,2000-01-22,week29,
9048,2000,"Davidson, Clay",Unconditional,236,Country,2000-03-25,2000-06-17,week29,
9049,2000,DMX,What You Want,245,Rap,2000-07-01,2000-09-23,week29,
9050,2000,"John, Elton",Someday Out Of The Blue,281,Rock,2000-04-22,2000-05-06,week29,
9051,2000,Pearl Jam,Nothing As It Seems,320,Rock,2000-05-13,2000-05-13,week29,
9052,2000,Mya,The Best Of Me,252,Rock,2000-04-15,2000-05-20,week29,
9053,2000,"Heatherly, Eric",Flowers On The Wall,196,Country,2000-04-29,2000-08-12,week29,
9054,2000,Eminem,Stan,326,Rap,2000-11-04,2000-12-02,week29,
9055,2000,"McEntire, Reba",I'll Be,263,Country,2000-05-13,2000-07-29,week29,
9056,2000,"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week29,
9057,2000,"Urban, Keith",Your Everything,250,Country,2000-07-15,2000-09-16,week29,
9058,2000,TLC,Dear Lie,276,Rock,2000-02-12,2000-03-04,week29,
9059,2000,"Gill, Vince",Feels Like Love,253,Country,2000-09-02,2000-11-18,week29,
9060,2000,"Houston, Whitney",Could I Have This Kiss Forever,234,Rock,2000-06-17,2000-08-05,week29,
9061,2000,Bloodhound Gang,The Bad Touch,260,R&B,2000-03-18,2000-04-15,week29,
9062,2000,"Williams, Robbie",Angels,236,Rock,1999-11-20,2000-01-22,week29,
9063,2000,"Messina, Jo Dee",Because You Love Me,230,Country,2000-01-29,2000-03-11,week29,
9064,2000,"Keith, Toby",Country Comes To Town,219,Country,2000-08-05,2000-10-14,week29,
9065,2000,Beenie Man,Girls Dem Sugar,257,Reggae,2000-10-21,2000-12-02,week29,
9066,2000,"Hill, Faith",Let's Make Love,251,Rap,2000-08-12,2000-10-21,week29,
9067,2000,Kelis,Caught Out There,249,R&B,1999-12-04,2000-01-08,week29,
9068,2000,Jay-Z,Anything,221,Rap,2000-02-26,2000-03-11,week29,
9069,2000,3 Doors Down,Loser,264,Rock,2000-10-21,2000-12-02,week29,
9070,2000,Brooks & Dunn,You'll Always Be Loved By Me,178,Country,2000-06-10,2000-09-09,week29,
9071,2000,"Chesney, Kenny",What I Need To Do,245,Country,2000-04-01,2000-06-10,week29,
9072,2000,"Stone, Angie",No More Rain (In This Cloud),282,R&B,1999-12-25,2000-01-22,week29,
9073,2000,Da Brat,That's What I'm Looking For,224,Rap,2000-02-26,2000-04-15,week29,
9074,2000,SheDaisy,This Woman Needs,200,Country,2000-02-05,2000-03-04,week29,
9075,2000,Papa Roach,Last Resort,199,Rock,2000-07-29,2000-12-02,week29,
9076,2000,"Adams, Yolanda",Open My Heart,330,Gospel,2000-08-26,2000-10-21,week29,
9077,2000,Shyne,Bad Boyz,262,Rap,2000-09-09,2000-10-28,week29,
9078,2000,R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week29,
9079,2000,"Diffie, Joe",It's Always Somethin',175,Country,2000-08-12,2000-09-16,week29,
9080,2000,"McGraw, Tim",Some Things Never Change,236,Country,2000-05-13,2000-07-01,week29,
9081,2000,"Henley, Don",Taking You Home,248,Rock,2000-06-24,2000-08-05,week29,
9082,2000,Eminem,The Way I Am,280,Rap,2000-08-26,2000-09-30,week29,
9083,2000,Nas,You Owe Me,231,R&B,2000-03-25,2000-04-15,week29,
9084,2000,Sister Hazel,Change Your Mind,242,Rock,2000-07-15,2000-08-05,week29,
9085,2000,Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week29,
9086,2000,"McBride, Martina",There You Are,206,Country,2000-09-09,2000-10-21,week29,
9087,2000,Usher,Pop Ya Collar,216,Rock,2000-11-04,2000-11-18,week29,
9088,2000,Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week29,
9089,2000,LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week29,
