,year,artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
2689,2000,Sisqo,Got To Get It,232,Rock,1999-11-20,2000-01-22,week9,49.0
2690,2000,Baha Men,Who Let The Dogs Out,197,R&B,2000-07-22,2000-10-21,week9,54.0
2691,2000,"Walker, Clay",The Chain Of Love,303,Country,2000-04-15,2000-06-10,week9,40.0
2692,2000,"McBride, Martina",Love's The Only House,313,Country,2000-02-05,2000-04-15,week9,45.0
2694,2000,"Tippin, Aaron",Kiss This,173,Country,2000-08-26,2000-10-21,week9,42.0
2695,2000,SheDaisy,I Will.. But,220,Country,2000-07-15,2000-09-16,week9,45.0
2696,2000,"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week9,56.0
2697,2000,Black Rob,Whoa!,244,Rap,2000-03-04,2000-04-15,week9,47.0
2698,2000,"Jackson, Alan",Pop A Top,184,Country,1999-11-13,2000-01-22,week9,63.0
2699,2000,"Black, Clint",Been There,328,Country,2000-02-19,2000-04-15,week9,44.0
2700,2000,Common,The Light,235,Rap,2000-08-05,2000-09-09,week9,51.0
2701,2000,"Vassar, Phil",Carlene,247,Country,2000-03-04,2000-04-22,week9,45.0
2702,2000,"Jackson, Alan",www.memory,156,Country,2000-11-04,2000-12-23,week9,49.0
2703,2000,Vitamin C,The Itch,210,Rock,2000-12-02,2000-12-16,week9,100.0
2704,2000,"Eastsidaz, The",G'D Up,267,Rap,2000-01-08,2000-02-12,week9,65.0
2705,2000,Ideal,Whatever,228,R&B,2000-06-10,2000-08-19,week9,54.0
2706,2000,"Thomas, Carl",Emotional,271,Rock,2000-11-25,2000-12-30,week9,49.0
2707,2000,Ginuwine,None Of Ur Friends Business,252,Rock,1999-12-11,2000-01-22,week9,48.0
2708,2000,"Davidson, Clay",Unconditional,236,Country,2000-03-25,2000-06-17,week9,60.0
2709,2000,DMX,What You Want,245,Rap,2000-07-01,2000-09-23,week9,58.0
2710,2000,"John, Elton",Someday Out Of The Blue,281,Rock,2000-04-22,2000-05-06,week9,81.0
2712,2000,Mya,The Best Of Me,252,Rock,2000-04-15,2000-05-20,week9,61.0
2713,2000,"Heatherly, Eric",Flowers On The Wall,196,Country,2000-04-29,2000-08-12,week9,65.0
2714,2000,Eminem,Stan,326,Rap,2000-11-04,2000-12-02,week9,55.0
2715,2000,"McEntire, Reba",I'll Be,263,Country,2000-05-13,2000-07-29,week9,55.0
2716,2000,"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week9,61.0
2717,2000,"Urban, Keith",Your Everything,250,Country,2000-07-15,2000-09-16,week9,53.0
2719,2000,"Gill, Vince",Feels Like Love,253,Country,2000-09-02,2000-11-18,week9,54.0
2720,2000,"Houston, Whitney",Could I Have This Kiss Forever,234,Rock,2000-06-17,2000-08-05,week9,54.0
2721,2000,Bloodhound Gang,The Bad Touch,260,R&B,2000-03-18,2000-04-15,week9,82.0
2722,2000,"Williams, Robbie",Angels,236,Rock,1999-11-20,2000-01-22,week9,54.0
2723,2000,"Messina, Jo Dee",Because You Love Me,230,Country,2000-01-29,2000-03-11,week9,61.0
2724,2000,"Keith, Toby",Country Comes To Town,219,Country,2000-08-05,2000-10-14,week9,55.0
2725,2000,Beenie Man,Girls Dem Sugar,257,Reggae,2000-10-21,2000-12-02,week9,69.0
2726,2000,"Hill, Faith",Let's Make Love,251,Rap,2000-08-12,2000-10-21,week9,57.0
2727,2000,Kelis,Caught Out There,249,R&B,1999-12-04,2000-01-08,week9,68.0
2729,2000,3 Doors Down,Loser,264,Rock,2000-10-21,2000-12-02,week9,62.0
2730,2000,Brooks & Dunn,You'll Always Be Loved By Me,178,Country,2000-06-10,2000-09-09,week9,74.0
2731,2000,"Chesney, Kenny",What I Need To Do,245,Country,2000-04-01,2000-06-10,week9,57.0
2732,2000,"Stone, Angie",No More Rain (In This Cloud),282,R&B,1999-12-25,2000-01-22,week9,67.0
2733,2000,Da Brat,That's What I'm Looking For,224,Rap,2000-02-26,2000-04-15,week9,58.0
2734,2000,SheDaisy,This Woman Needs,200,Country,2000-02-05,2000-03-04,week9,82.0
2735,2000,Papa Roach,Last Resort,199,Rock,2000-07-29,2000-12-02,week9,66.0
2736,2000,"Adams, Yolanda",Open My Heart,330,Gospel,2000-08-26,2000-10-21,week9,57.0
2737,2000,Shyne,Bad Boyz,262,Rap,2000-09-09,2000-10-28,week9,71.0
2738,2000,R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week9,60.0
2739,2000,"Diffie, Joe",It's Always Somethin',175,Country,2000-08-12,2000-09-16,week9,78.0
2740,2000,"McGraw, Tim",Some Things Never Change,236,Country,2000-05-13,2000-07-01,week9,58.0
2741,2000,"Henley, Don",Taking You Home,248,Rock,2000-06-24,2000-08-05,week9,61.0
2742,2000,Eminem,The Way I Am,280,Rap,2000-08-26,2000-09-30,week9,89.0
2743,2000,Nas,You Owe Me,231,R&B,2000-03-25,2000-04-15,week9,63.0
2744,2000,Sister Hazel,Change Your Mind,242,Rock,2000-07-15,2000-08-05,week9,78.0
2746,2000,"McBride, Martina",There You Are,206,Country,2000-09-09,2000-10-21,week9,60.0
2748,2000,Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week9,90.0
2751,2000,Splender,I Think God Can Explain,235,R&B,2000-06-10,2000-06-24,week9,81.0
2753,2000,M2M,Mirror Mirror,199,Pop,2000-04-01,2000-05-27,week9,62.0
2754,2000,Kumbia Kings,U Don't Love Me,230,R&B,2000-03-04,2000-03-18,week9,89.0
2755,2000,Joe,Treat Her Like A Lady,252,Rock,2000-08-05,2000-08-19,week9,72.0
2756,2000,"Blige, Mary J.",Deep Inside,326,Rock,1999-11-13,2000-01-22,week9,65.0
2757,2000,"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week9,70.0
2758,2000,Changing Faces,That Other Woman,240,Rock,2000-09-30,2000-10-28,week9,75.0
2759,2000,"Wright, Chely",It Was,231,R&B,2000-03-04,2000-04-15,week9,85.0
2760,2000,Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week9,74.0
2761,2000,Hot Boys,I Need A Hot Girl,256,Rap,2000-02-19,2000-03-11,week9,79.0
2762,2000,Jay-Z,Do It Again (Put Ya Hands Up),227,Rap,2000-01-15,2000-01-29,week9,95.0
2763,2000,"Adkins, Trace",More,185,Country,2000-04-29,2000-06-17,week9,73.0
2764,2000,"Dixie Chicks, The",Cold Day In July,312,Country,2000-06-24,2000-08-05,week9,84.0
2766,2000,DMX,What's My Name,230,Rap,2000-01-15,2000-02-12,week9,90.0
2770,2000,Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week9,85.0
2771,2000,Third Eye Blind,Deep Inside Of You,250,Rock,2000-09-02,2000-10-07,week9,90.0
2773,2000,"Offspring, The",Original Prankster,222,Rock,2000-11-25,2000-12-09,week9,92.0
2774,2000,"Anthony, Marc",My Baby You,239,Latin,2000-09-16,2000-10-07,week9,76.0
2775,2000,"Houston, Whitney","Same Script, Different Cast",285,Rock,2000-06-17,2000-07-15,week9,91.0
2777,2000,"Kravitz, Lenny",I Belong To You,257,Rock,2000-03-25,2000-04-08,week9,93.0
2778,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week9,73.0
2780,2000,"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week9,83.0
2781,2000,Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week9,86.0
2784,2000,Drama,"Left, Right, Left",217,Rap,2000-02-12,2000-03-18,week9,91.0
2785,2000,Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week9,90.0
2787,2000,Ying Yang Twins,Whistle While You Twurk,259,Rap,2000-03-18,2000-04-29,week9,85.0
2788,2000,"Walker, Clay","Live, Laugh, Love",246,Country,1999-12-04,2000-01-22,week9,79.0
2789,2000,Metallica,No Leaf Clover (Live),343,Rock,2000-02-12,2000-03-11,week9,95.0
2792,2000,Big Punisher,It's So Hard,205,Rap,2000-04-22,2000-05-06,week9,78.0
2793,2000,"Worley, Darryl",When You Need My Love,215,Country,2000-06-17,2000-09-02,week9,80.0
2794,2000,Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week9,96.0
2797,2000,"Cagle, Chris",My Love Goes On And On,182,Country,2000-10-21,2000-12-02,week9,79.0
2799,2000,Metallica,I Disappear,266,Rock,2000-05-13,2000-06-17,week9,78.0
2800,2000,Jay-Z,Hey Papi,220,Rap,2000-08-12,2000-10-07,week9,76.0
2801,2000,Fatboy Slim,The Rockafeller Skank,240,Electronica,1999-11-13,2000-01-22,week9,82.0
2805,2000,Ginuwine,The Best Man I Can Be,246,Rock,2000-01-08,2000-03-04,week9,77.0
2806,2000,Before Dark,Monica,244,Rock,2000-05-20,2000-06-17,week9,100.0
2808,2000,Stone Temple Pilots,Sour Girl,256,Rock,2000-07-08,2000-07-29,week9,95.0
2810,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,225,Country,2000-09-23,2000-11-11,week9,82.0
2811,2000,Clark Family Experience,Meanwhile Back At The Ranch,176,Country,2000-11-18,2000-12-16,week9,82.0
2812,2000,"Thomas, Carl",Summer Rain,297,Rock,2000-09-23,2000-10-14,week9,88.0
2814,2000,Trick Daddy,Shut Up,257,Rap,2000-05-20,2000-06-17,week9,92.0
2815,2000,"Moore, Chante",Straight Up,220,Rock,2000-10-28,2000-12-02,week9,98.0
2816,2000,Cam'ron,What Means The World To You,278,Rap,2000-10-14,2000-11-18,week9,95.0
2824,2000,Madison Avenue,Don't Call Me Baby,224,Electronica,2000-07-08,2000-09-16,week9,90.0
2826,2000,Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week9,92.0
2828,2000,Nu Flavor,3 Little Words,234,R&B,2000-06-03,2000-06-17,week9,98.0
2831,2000,"Hart, Beth",L.A. Song,227,Country,1999-11-27,2000-01-15,week9,99.0
2836,2000,"Herndon, Ty",No Mercy,283,Country,2000-03-18,2000-05-06,week9,95.0
2853,2000,Destiny's Child,Independent Women Part I,218,Rock,2000-09-23,2000-11-18,week10,1.0
2854,2000,Santana,"Maria, Maria",258,Rock,2000-02-12,2000-04-08,week10,1.0
2855,2000,Savage Garden,I Knew I Loved You,247,Rock,1999-10-23,2000-01-29,week10,4.0
2856,2000,Madonna,Music,225,Rock,2000-08-12,2000-09-16,week10,2.0
2857,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),218,Rock,2000-08-05,2000-10-14,week10,11.0
2858,2000,Janet,Doesn't Really Matter,257,Rock,2000-06-17,2000-08-26,week10,5.0
2859,2000,Destiny's Child,Say My Name,271,Rock,1999-12-25,2000-03-18,week10,18.0
2860,2000,"Iglesias, Enrique",Be With You,216,Latin,2000-04-01,2000-06-24,week10,6.0
2861,2000,Sisqo,Incomplete,232,Rock,2000-06-24,2000-08-12,week10,2.0
2862,2000,Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week10,27.0
2863,2000,N'Sync,It's Gonna Be Me,190,Rock,2000-05-06,2000-07-29,week10,7.0
2864,2000,"Aguilera, Christina",What A Girl Wants,198,Rock,1999-11-27,2000-01-15,week10,2.0
2865,2000,Vertical Horizon,Everything You Want,241,Rock,2000-01-22,2000-07-15,week10,19.0
2866,2000,Creed,With Arms Wide Open,232,Rock,2000-05-13,2000-11-11,week10,74.0
2867,2000,Aaliyah,Try Again,243,Rock,2000-03-18,2000-06-17,week10,10.0
2868,2000,matchbox twenty,Bent,252,Rock,2000-04-29,2000-07-22,week10,12.0
2869,2000,"Carey, Mariah",Thank God I Found You,254,Rock,1999-12-11,2000-02-19,week10,2.0
2870,2000,"Hill, Faith",Breathe,244,Rap,1999-11-06,2000-04-22,week10,43.0
2871,2000,Mya,Case Of The Ex (Whatcha Gonna Do),230,Rock,2000-08-19,2000-12-02,week10,17.0
2872,2000,Dream,He Loves U Not,223,Rock,2000-09-30,2000-12-30,week10,18.0
2873,2000,"Braxton, Toni",He Wasn't Man Enough,261,Rock,2000-03-18,2000-05-06,week10,4.0
2874,2000,"Anthony, Marc",You Sang To Me,230,Latin,2000-02-26,2000-06-03,week10,13.0
2875,2000,98¡,Give Me Just One Night (Una Noche),204,Rock,2000-08-19,2000-09-30,week10,6.0
2876,2000,Destiny's Child,Jumpin' Jumpin',228,Rock,2000-05-13,2000-08-19,week10,18.0
2877,2000,3 Doors Down,Kryptonite,233,Rock,2000-04-08,2000-11-11,week10,51.0
2878,2000,Sisqo,Thong Song,245,Rock,2000-01-29,2000-05-20,week10,10.0
2879,2000,"Aguilera, Christina",I Turn To You,240,Rock,2000-04-15,2000-07-01,week10,17.0
2880,2000,"Houston, Whitney",My Love Is Your Love,256,Rock,1999-09-04,2000-01-08,week10,7.0
2881,2000,Joe,I Wanna Know,297,Rock,2000-01-01,2000-07-01,week10,27.0
2882,2000,"Jordan, Montell",Get It On.. Tonite,274,Rap,1999-10-23,2000-02-12,week10,24.0
2883,2000,N'Sync,Bye Bye Bye,195,Rock,2000-01-29,2000-04-15,week10,5.0
2884,2000,Eminem,The Real Slim Shady,282,Rap,2000-05-06,2000-06-24,week10,4.0
2885,2000,Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week10,8.0
2886,2000,"Mumba, Samantha",Gotta Tell You,199,Rock,2000-09-09,2000-12-09,week10,8.0
2887,2000,Blaque,Bring It All To Me,226,Pop,1999-10-23,2000-01-22,week10,9.0
2888,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,231,Rap,1999-11-27,2000-01-08,week10,7.0
2889,2000,"Gray, Macy",I Try,232,Rock,2000-02-19,2000-05-20,week10,7.0
2890,2000,N'Sync,This I Promise You,263,Rock,2000-09-30,2000-12-02,week10,5.0
2891,2000,Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week10,5.0
2892,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,234,Rock,2000-01-01,2000-03-18,week10,9.0
2893,2000,Nine Days,Absolutely (Story Of A Girl),189,Rock,2000-05-06,2000-07-22,week10,13.0
2894,2000,"Dion, Celine",That's The Way It Is,243,Rock,1999-11-13,2000-03-04,week10,14.0
2895,2000,Blink-182,All The Small Things,172,Rock,1999-12-04,2000-02-19,week10,15.0
2896,2000,Eiffel 65,Blue (Da Ba Dee),209,Electronica,1999-12-11,2000-01-29,week10,9.0
2897,2000,"Badu, Erkyah",Bag Lady,303,Rock,2000-08-19,2000-10-07,week10,9.0
2898,2000,Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week10,15.0
2899,2000,Creed,Higher,316,Rock,1999-09-11,2000-07-22,week10,57.0
2900,2000,Nelly,(Hot S**t) Country Grammar,257,Rap,2000-04-29,2000-09-16,week10,36.0
2901,2000,Next,Wifey,243,Rock,2000-05-27,2000-09-09,week10,24.0
2903,2000,Sonique,It Feels So Good,228,Rock,2000-01-22,2000-04-22,week10,12.0
2904,2000,"Spears, Britney",Oops!.. I Did It Again,210,Rock,2000-04-22,2000-06-10,week10,10.0
2905,2000,"Backstreet Boys, The",Shape Of My Heart,229,Rock,2000-10-14,2000-12-02,week10,12.0
2906,2000,Everclear,Wonderful,270,Rock,2000-07-08,2000-09-30,week10,25.0
2907,2000,Ja Rule,Between Me And You,245,Rap,2000-09-16,2000-11-18,week10,11.0
2908,2000,"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week10,50.0
2909,2000,Smash Mouth,Then The Morning Comes,184,Rock,1999-10-30,2000-01-29,week10,14.0
2910,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),230,Rap,2000-10-28,2000-12-30,week10,11.0
2911,2000,Jagged Edge,Let's Get Married,263,Rock,2000-05-06,2000-07-29,week10,26.0
2912,2000,Filter,Take A Picture,263,Rock,1999-11-27,2000-02-05,week10,19.0
2913,2000,"Martin, Ricky",She Bangs,242,Latin,2000-10-07,2000-12-02,week10,20.0
2914,2000,Mystikal,Shake Ya Ass,286,Rap,2000-08-12,2000-10-28,week10,14.0
2915,2000,BBMak,Back Here,215,Rock,2000-04-29,2000-07-29,week10,18.0
2916,2000,"Spears, Britney",From The Bottom Of My Broken Heart,270,Rock,2000-01-29,2000-02-26,week10,35.0
2917,2000,Third Eye Blind,Never Let You Go,237,Rock,2000-01-22,2000-04-01,week10,16.0
2918,2000,Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week10,29.0
2919,2000,Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week10,33.0
2920,2000,Barenaked Ladies,Pinch Me,226,Rock,2000-09-09,2000-11-25,week10,25.0
2921,2000,Jagged Edge,He Can't Love U,210,Rock,1999-12-11,2000-01-08,week10,25.0
2922,2000,504 Boyz,Wobble Wobble,215,Rap,2000-04-15,2000-05-06,week10,57.0
2923,2000,Sting,Desert Rose,232,Rock,2000-05-13,2000-08-26,week10,21.0
2924,2000,Jay-Z,Big Pimpin',235,Rap,2000-04-22,2000-07-08,week10,19.0
2925,2000,Kid Rock,Only God Knows Why,327,Rock,2000-02-19,2000-04-15,week10,19.0
2926,2000,Foo Fighters,Learn To Fly,235,Rock,1999-10-16,2000-01-22,week10,25.0
2927,2000,"Dixie Chicks, The",Goodbye Earl,259,Country,2000-03-18,2000-05-06,week10,61.0
2928,2000,Guy,Dancin',248,R&B,1999-12-18,2000-01-01,week10,75.0
2929,2000,Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week10,27.0
2930,2000,Westlife,Swear It Again,247,Rock,2000-04-01,2000-07-01,week10,35.0
2931,2000,Train,Meet Virginia,235,Rock,1999-10-09,2000-01-22,week10,24.0
2932,2000,"Thomas, Carl",I Wish,230,Rock,2000-03-25,2000-05-13,week10,21.0
2934,2000,"Simpson, Jessica",I Think I'm In Love With You,212,Pop,2000-07-01,2000-08-12,week10,27.0
2935,2000,Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week10,25.0
2936,2000,Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week10,59.0
2937,2000,M2M,Don't Say You Love Me,221,Pop,1999-11-20,2000-01-08,week10,92.0
2938,2000,SoulDecision,Faded,205,Rock,2000-07-08,2000-09-09,week10,22.0
2939,2000,"Brock, Chad",Yes!,202,Country,2000-04-08,2000-07-01,week10,31.0
2940,2000,"Martin, Ricky",Shake Your Bon-Bon,188,Latin,1999-11-20,2000-02-12,week10,54.0
2941,2000,Vertical Horizon,You're A God,225,Rock,2000-08-26,2000-11-04,week10,26.0
2942,2000,Avant,Separated,253,Rock,2000-04-29,2000-05-20,week10,25.0
2943,2000,"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week10,26.0
2944,2000,IMx,Stay The Night,217,Rap,1999-10-09,2000-01-08,week10,34.0
2945,2000,Dr. Dre,The Next Episode,158,Rap,2000-05-27,2000-07-29,week10,23.0
2946,2000,"Spears, Britney",Lucky,203,Rock,2000-08-12,2000-09-09,week10,86.0
2947,2000,Savage Garden,Crash And Burn,281,Rock,2000-04-08,2000-05-27,week10,29.0
2948,2000,Kandi,Don't Think I'm Not,230,Rock,2000-08-05,2000-10-07,week10,24.0
2949,2000,Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week10,29.0
2950,2000,Goo Goo Dolls,Broadway,234,Rock,2000-04-22,2000-07-01,week10,26.0
2951,2000,"Moore, Mandy",I Wanna Be With You,252,Pop,2000-06-17,2000-08-12,week10,34.0
2952,2000,Dr. Dre,Forgot About Dre,222,Rap,2000-01-22,2000-03-25,week10,25.0
2953,2000,D'Angelo,Untitled (How Does It Feel),430,R&B,2000-01-22,2000-02-19,week10,35.0
2954,2000,"Messina, Jo Dee",That's The Way,197,Country,2000-06-24,2000-08-26,week10,25.0
2955,2000,Avant,My First Love,268,Rock,2000-11-04,2000-12-16,week10,31.0
2956,2000,Son By Four,A Puro Dolor (Purest Of Pain),210,Latin,2000-04-08,2000-08-19,week10,60.0
2957,2000,Da Brat,What'Chu Like,237,Rap,2000-06-03,2000-08-12,week10,31.0
2958,2000,DMX,Party Up (Up In Here),225,Rap,2000-02-26,2000-04-22,week10,27.0
2959,2000,"Dixie Chicks, The",Cowboy Take Me Away,291,Country,1999-11-27,2000-01-29,week10,27.0
2960,2000,"McGraw, Tim",My Next Thirty Years,217,Country,2000-10-21,2000-12-16,week10,27.0
2961,2000,"Tritt, Travis",Best Of Intentions,255,Country,2000-08-19,2000-12-02,week10,38.0
2962,2000,Alice Deejay,Better Off Alone,410,Electronica,2000-04-08,2000-06-03,week10,30.0
2963,2000,Hoku,Another Dumb Blonde,227,Pop,2000-02-19,2000-04-08,week10,41.0
2964,2000,"Houston, Whitney",I Learned From The Best,258,Rock,2000-02-19,2000-03-25,week10,73.0
2965,2000,Counting Crows,Hanginaround,247,Rock,1999-11-06,2000-01-29,week10,32.0
2966,2000,Mary Mary,Shackles (Praise You),192,Rock,2000-03-25,2000-05-13,week10,30.0
2968,2000,"McGraw, Tim",My Best Friend,273,Country,1999-11-27,2000-01-29,week10,29.0
2969,2000,Sugar Ray,Falls Apart,255,Rock,2000-01-15,2000-02-19,week10,37.0
2971,2000,"Jones, Donell",Where I Wanna Be,382,Rock,2000-04-22,2000-07-08,week10,35.0
2972,2000,"Paisley, Brad",We Danced,225,Country,2000-10-14,2000-12-16,week10,29.0
2973,2000,Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week10,34.0
2974,2000,"Backstreet Boys, The",The One,226,Rock,2000-05-27,2000-07-01,week10,61.0
2975,2000,"Keith, Toby",How Do You Like Me Now?!,209,Country,2000-01-29,2000-04-08,week10,32.0
2976,2000,"Strait, George",The Best Day,204,Country,2000-01-29,2000-04-22,week10,34.0
2977,2000,"Dixie Chicks, The",Without You,212,Country,2000-10-07,2000-12-23,week10,40.0
2978,2000,Musiq,Just Friends (Sunny),242,Rap,2000-10-14,2000-12-30,week10,34.0
2979,2000,"McEntire, Reba",What Do You Say,206,Country,1999-10-30,2000-01-29,week10,46.0
2980,2000,"Braxton, Toni",Just Be A Man About It,250,Rock,2000-07-29,2000-09-02,week10,38.0
2981,2000,"Iglesias, Enrique",Rhythm Divine,455,Latin,1999-12-04,2000-01-22,week10,38.0
2982,2000,"Fabian, Lara",I Will Love Again,223,Pop,2000-06-10,2000-08-12,week10,32.0
2983,2000,Bon Jovi,It's My Life,224,Rock,2000-08-12,2000-09-30,week10,34.0
2984,2000,"Evans, Sara",Born To Fly,336,Country,2000-10-21,2000-12-30,week10,39.0
2985,2000,"Chesney, Kenny",I Lost It,234,Country,2000-10-21,2000-12-23,week10,34.0
2986,2000,J-Shin,One Night Stand,274,R&B,1999-12-25,2000-02-26,week10,34.0
2987,2000,Eve,Love Is Blind,231,Rap,2000-01-08,2000-02-19,week10,46.0
2988,2000,Aaliyah,I Don't Wanna,255,Rock,2000-01-29,2000-03-04,week10,36.0
2989,2000,"Montgomery, John Michael",The Little Girl,232,Country,2000-09-09,2000-10-28,week10,38.0
2990,2000,"Carter, Aaron",Aaron's Party (Come Get It),203,R&B,2000-08-26,2000-09-16,week10,55.0
2991,2000,"Vassar, Phil",Just Another Day In Paradise,234,Country,2000-09-30,2000-12-02,week10,35.0
2992,2000,Ice Cube,You Can Do It,260,Rap,1999-12-04,2000-01-15,week10,54.0
2993,2000,"Wills, Mark",Back At One,240,Country,2000-01-15,2000-02-26,week10,46.0
2994,2000,Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week10,40.0
2995,2000,"Jackson, Alan",It Must Be Love,173,Country,2000-06-24,2000-09-02,week10,38.0
2996,2000,"Griggs, Andy",She's More,199,Country,2000-03-11,2000-06-10,week10,48.0
2997,2000,No Doubt,Simple Kind Of Life,251,Rock,2000-07-01,2000-07-22,week10,85.0
2998,2000,"Jean, Wyclef",911,240,Rap,2000-10-07,2000-11-25,week10,38.0
2999,2000,Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week10,54.0
3000,2000,Vitamin C,Graduation (Friends Forever),263,Rock,2000-04-15,2000-06-10,week10,42.0
3001,2000,"Gilman, Billy",One Voice,247,Country,2000-06-17,2000-09-02,week10,44.0
3002,2000,Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week10,39.0
3003,2000,"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week10,40.0
3004,2000,"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week10,42.0
3005,2000,"Strait, George",Go On,228,Country,2000-08-26,2000-10-28,week10,40.0
3006,2000,Sisqo,Got To Get It,232,Rock,1999-11-20,2000-01-22,week10,40.0
3007,2000,Baha Men,Who Let The Dogs Out,197,R&B,2000-07-22,2000-10-21,week10,54.0
3008,2000,"Walker, Clay",The Chain Of Love,303,Country,2000-04-15,2000-06-10,week10,45.0
3009,2000,"McBride, Martina",Love's The Only House,313,Country,2000-02-05,2000-04-15,week10,43.0
3011,2000,"Tippin, Aaron",Kiss This,173,Country,2000-08-26,2000-10-21,week10,46.0
3012,2000,SheDaisy,I Will.. But,220,Country,2000-07-15,2000-09-16,week10,43.0
3013,2000,"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week10,49.0
3014,2000,Black Rob,Whoa!,244,Rap,2000-03-04,2000-04-15,week10,58.0
3015,2000,"Jackson, Alan",Pop A Top,184,Country,1999-11-13,2000-01-22,week10,52.0
3016,2000,"Black, Clint",Been There,328,Country,2000-02-19,2000-04-15,week10,44.0
3017,2000,Common,The Light,235,Rap,2000-08-05,2000-09-09,week10,56.0
3018,2000,"Vassar, Phil",Carlene,247,Country,2000-03-04,2000-04-22,week10,50.0
3019,2000,"Jackson, Alan",www.memory,156,Country,2000-11-04,2000-12-23,week10,69.0
3021,2000,"Eastsidaz, The",G'D Up,267,Rap,2000-01-08,2000-02-12,week10,69.0
3022,2000,Ideal,Whatever,228,R&B,2000-06-10,2000-08-19,week10,48.0
3023,2000,"Thomas, Carl",Emotional,271,Rock,2000-11-25,2000-12-30,week10,52.0
3024,2000,Ginuwine,None Of Ur Friends Business,252,Rock,1999-12-11,2000-01-22,week10,55.0
3025,2000,"Davidson, Clay",Unconditional,236,Country,2000-03-25,2000-06-17,week10,56.0
3026,2000,DMX,What You Want,245,Rap,2000-07-01,2000-09-23,week10,57.0
3027,2000,"John, Elton",Someday Out Of The Blue,281,Rock,2000-04-22,2000-05-06,week10,90.0
3029,2000,Mya,The Best Of Me,252,Rock,2000-04-15,2000-05-20,week10,61.0
3030,2000,"Heatherly, Eric",Flowers On The Wall,196,Country,2000-04-29,2000-08-12,week10,65.0
3031,2000,Eminem,Stan,326,Rap,2000-11-04,2000-12-02,week10,70.0
3032,2000,"McEntire, Reba",I'll Be,263,Country,2000-05-13,2000-07-29,week10,55.0
3033,2000,"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week10,79.0
3034,2000,"Urban, Keith",Your Everything,250,Country,2000-07-15,2000-09-16,week10,51.0
3036,2000,"Gill, Vince",Feels Like Love,253,Country,2000-09-02,2000-11-18,week10,54.0
3037,2000,"Houston, Whitney",Could I Have This Kiss Forever,234,Rock,2000-06-17,2000-08-05,week10,56.0
3038,2000,Bloodhound Gang,The Bad Touch,260,R&B,2000-03-18,2000-04-15,week10,92.0
3039,2000,"Williams, Robbie",Angels,236,Rock,1999-11-20,2000-01-22,week10,53.0
3040,2000,"Messina, Jo Dee",Because You Love Me,230,Country,2000-01-29,2000-03-11,week10,61.0
3041,2000,"Keith, Toby",Country Comes To Town,219,Country,2000-08-05,2000-10-14,week10,55.0
